lead_id,first_name,last_name,email,company,job_title,industry,company_size_bucket,country,lead_source,status,created_at,lead_score_baseline,converted,estimated_deal_size
3148,Charles,Weeks,nguyenbrandon@example.org,Moss Inc,CTO,Technology,50-100,Oman,Content Download,Proposal Sent,2025-02-25 05:13:42.745207,49.3,0,10000
3225,Chad,Wilson,pwillis@example.com,Gray-Guerrero,Director of IT,Marketing Agency,251-500,Wallis and Futuna,Webinar,Contacted,2025-02-25 06:57:26.745207,64.3,0,10000
2534,Terrence,Sloan,matthewalvarado@example.org,Summers-Anderson,CTO,Technology,50-100,Palau,Webinar,Qualified,2025-02-25 10:48:26.745207,46.2,0,20000
3439,Lawrence,Rodriguez,chencynthia@example.com,Chavez PLC,Head of Operations,Consulting,50-100,El Salvador,Website Form,Qualified,2025-02-25 11:25:14.745207,40.7,0,20000
818,Derek,Pena,chadgeorge@example.net,Peterson-Sandoval,CTO,Professional Services,50-100,Syrian Arab Republic,Webinar,Qualified,2025-02-25 11:30:19.745207,73.3,0,12000
3109,Cheryl,Mullins,juan16@example.net,"Kim, Bell and Waters",CTO,Healthcare,251-500,Falkland Islands (Malvinas),Referral,Closed Lost,2025-02-25 12:12:11.745207,66.8,0,12000
3176,Theresa,Turner,lisa50@example.org,Walker-Schneider,Project Manager,Technology,101-250,Bermuda,Website Form,New,2025-02-25 14:50:57.745207,48.7,0,10000
2564,Michael,Lewis,joel35@example.net,Reyes-Yang,Director of IT,Healthcare,251-500,Saint Vincent and the Grenadines,Referral,New,2025-02-25 16:56:46.745207,63.8,0,18000
3088,Jesse,Waller,umartin@example.com,Bishop-Roberts,CTO,Manufacturing,251-500,Swaziland,Website Form,Contacted,2025-02-25 19:21:13.745207,78.3,0,20000
4923,Pamela,Carter,jamie75@example.com,Oconnell-Rowe,Director of IT,Healthcare,50-100,British Virgin Islands,Cold Outreach,Closed Lost,2025-02-25 21:45:19.745207,68.8,0,15000
1171,Patrick,Ryan,dawsonrobert@example.net,Johnson-Ryan,VP Engineering,Professional Services,50-100,Montserrat,Cold Outreach,Contacted,2025-02-25 22:41:31.745207,71.4,0,12000
1258,Laurie,Butler,karenpierce@example.net,Mcdonald and Sons,VP Engineering,Manufacturing,50-100,Jamaica,Referral,Contacted,2025-02-25 22:48:54.745207,66.3,0,10000
3470,Abigail,Thomas,amberdixon@example.com,"Lopez, Morales and Garner",CTO,Manufacturing,251-500,Mozambique,Content Download,Qualified,2025-02-26 02:17:39.745207,56.7,0,18000
3902,Robert,Berry,williamsamy@example.org,Cohen-Smith,VP Engineering,Manufacturing,50-100,Algeria,Content Download,New,2025-02-26 04:01:50.745207,58.0,0,20000
2209,Anthony,Haynes,stricklandalexander@example.net,"Rollins, Wilson and Collins",CTO,Manufacturing,101-250,Djibouti,Content Download,Demo Scheduled,2025-02-26 06:48:05.745207,55.3,0,15000
1973,Daniel,Adams,jlynch@example.org,Baker PLC,Director of IT,Marketing Agency,251-500,Lao People's Democratic Republic,Website Form,Qualified,2025-02-26 08:21:45.745207,69.8,0,18000
2499,Brandon,Hopkins,david02@example.com,"Martinez, Wagner and Jensen",COO,Technology,251-500,Bulgaria,Website Form,Contacted,2025-02-26 09:51:55.745207,71.9,0,18000
1593,Jason,Franklin,rayclarke@example.net,Ryan Inc,VP Engineering,Technology,50-100,Tuvalu,Trade Show,New,2025-02-26 13:22:57.745207,66.5,0,15000
2342,Alex,Alvarez,yhiggins@example.org,Welch-Blevins,CTO,Professional Services,50-100,Antigua and Barbuda,Referral,Qualified,2025-02-26 15:21:30.745207,66.3,0,20000
1640,Sarah,Butler,zreed@example.net,Buchanan-Miller,COO,Healthcare,251-500,Paraguay,Webinar,Demo Scheduled,2025-02-26 18:20:42.745207,44.0,0,20000
1873,Lindsay,Johnson,steven58@example.com,Coffey-Smith,Director of IT,Technology,50-100,Cambodia,Referral,Closed Won,2025-02-26 19:28:35.745207,55.4,1,18000
2541,Alexandria,Williams,justinsosa@example.org,Allen-Hernandez,Head of Operations,Marketing Agency,101-250,Madagascar,Cold Outreach,Negotiation,2025-02-26 19:36:18.745207,49.4,0,20000
3507,Michael,Hart,christopherporter@example.net,"Mejia, Hutchinson and Olsen",Project Manager,Technology,251-500,Wallis and Futuna,Trade Show,New,2025-02-26 19:59:35.745207,64.8,0,10000
4769,Anne,Bowman,james60@example.net,Morgan PLC,VP Engineering,Manufacturing,101-250,Jamaica,Content Download,Demo Scheduled,2025-02-26 20:34:12.745207,75.4,0,10000
4632,Danielle,Miller,dfranco@example.org,"Brennan, Johnson and Willis",COO,Technology,251-500,Indonesia,Webinar,Closed Won,2025-02-26 21:36:27.745207,51.9,1,10000
1083,Teresa,Lewis,paynedana@example.com,Martinez PLC,Director of IT,Healthcare,50-100,North Macedonia,Content Download,New,2025-02-26 22:05:42.745207,55.2,0,20000
1886,Kimberly,Gray,thomasjacqueline@example.org,Roberts-Johnson,VP Engineering,Consulting,251-500,Lithuania,Website Form,Contacted,2025-02-27 02:32:59.745207,64.2,0,10000
3318,Joshua,Gutierrez,kgomez@example.org,Ortiz Ltd,Project Manager,Consulting,101-250,Canada,Content Download,New,2025-02-27 04:19:35.745207,45.3,0,12000
3301,Derek,Carpenter,xclark@example.net,Gutierrez LLC,Head of Operations,Consulting,50-100,United States Virgin Islands,Content Download,Contacted,2025-02-27 04:54:29.745207,65.1,0,18000
4945,Elizabeth,Larson,davidsavage@example.net,Sanchez-Stevens,CTO,Marketing Agency,101-250,New Caledonia,Trade Show,Contacted,2025-02-27 06:37:44.745207,86.2,0,20000
3200,Eileen,Chang,david43@example.net,Carpenter Ltd,Director of IT,Professional Services,50-100,Greece,Trade Show,Qualified,2025-02-27 09:35:08.745207,66.6,0,20000
4535,Matthew,Brown,michael51@example.com,"Jackson, Whitehead and Bray",VP Engineering,Marketing Agency,50-100,Grenada,Webinar,Contacted,2025-02-27 11:02:45.745207,71.1,0,15000
2382,Christopher,Wilson,cynthiarodriguez@example.org,"Lowe, Riley and Carter",VP Engineering,Healthcare,50-100,Pakistan,Website Form,Closed Lost,2025-02-27 11:49:59.745207,45.6,0,12000
181,Jo,Peterson,oschneider@example.net,Quinn-Logan,Head of Operations,Professional Services,101-250,Chile,Trade Show,Demo Scheduled,2025-02-27 12:39:00.745207,69.4,0,15000
3558,Alexandria,Galvan,jilljohnson@example.com,Barnes-Santana,Head of Operations,Consulting,101-250,Thailand,Website Form,Contacted,2025-02-27 12:56:00.745207,61.8,0,15000
1000,Haley,Molina,anakelly@example.net,James Group,CTO,Consulting,101-250,Indonesia,Website Form,New,2025-02-27 13:14:18.745207,68.6,0,15000
4589,Lisa,Mills,james50@example.org,"Rodriguez, Murphy and Wright",VP Engineering,Healthcare,50-100,Luxembourg,Webinar,Contacted,2025-02-27 14:51:43.745207,53.1,0,20000
2517,Peter,Butler,mcooke@example.org,"Morales, Sanders and Gross",COO,Technology,251-500,Liberia,Website Form,Contacted,2025-02-27 18:03:55.745207,61.3,0,20000
2630,Jasmine,Brown,ugray@example.com,"Berg, Long and Boyer",Head of Operations,Marketing Agency,50-100,Philippines,Website Form,Contacted,2025-02-27 18:15:04.745207,52.8,0,20000
958,Maria,Brown,susan17@example.org,"Wilkerson, Clayton and Little",Project Manager,Healthcare,50-100,Cambodia,Referral,Contacted,2025-02-27 18:49:22.745207,66.9,0,15000
4388,Linda,Mccoy,angela34@example.net,Nelson-Taylor,COO,Healthcare,50-100,Czech Republic,Website Form,Contacted,2025-02-27 20:08:25.745207,38.5,0,18000
1298,Joseph,Carter,harrisdiane@example.org,"Fleming, Lee and Carney",CTO,Professional Services,101-250,Mayotte,Trade Show,Contacted,2025-02-27 20:18:40.745207,55.6,0,15000
1517,Justin,Torres,troyking@example.com,"Hebert, Kerr and Simpson",CTO,Healthcare,50-100,Algeria,Website Form,New,2025-02-27 22:38:00.745207,82.7,0,18000
2971,Stephen,Goodman,craigtimothy@example.net,Woods Inc,VP Engineering,Healthcare,251-500,Kazakhstan,Website Form,New,2025-02-28 00:08:01.745207,31.3,0,20000
467,Joseph,Bowman,melissadougherty@example.com,Brown-Brown,VP Engineering,Consulting,251-500,Congo,Trade Show,Qualified,2025-02-28 03:16:53.745207,69.2,0,20000
1146,Zoe,Diaz,sancheznancy@example.org,Bentley Inc,CTO,Manufacturing,50-100,Uzbekistan,Webinar,Negotiation,2025-02-28 05:18:49.745207,60.2,0,20000
823,Vicki,Rojas,durhamvicki@example.org,"Riddle, Barrett and Cole",Head of Operations,Technology,101-250,Mauritania,Trade Show,New,2025-02-28 07:36:58.745207,94.5,0,18000
2624,Joseph,Palmer,jasonbean@example.com,Matthews and Sons,VP Engineering,Professional Services,101-250,Australia,Content Download,Closed Won,2025-02-28 11:16:27.745207,81.2,1,20000
1732,Megan,Jones,rreid@example.com,"Smith, Jenkins and Chapman",VP Engineering,Professional Services,251-500,Turkmenistan,Trade Show,New,2025-02-28 12:47:34.745207,54.8,0,10000
3517,Brandon,Nicholson,laura00@example.com,Peterson-Brown,Project Manager,Technology,251-500,Denmark,Referral,Qualified,2025-02-28 13:29:20.745207,48.1,0,12000
243,Clarence,Robinson,vmurphy@example.com,Fitzgerald-Smith,Head of Operations,Professional Services,101-250,Liechtenstein,Referral,Qualified,2025-02-28 19:40:32.745207,67.6,0,10000
2416,Paul,Galloway,ethan24@example.com,Sosa Group,COO,Manufacturing,50-100,Dominica,Content Download,New,2025-02-28 20:27:25.745207,64.1,0,18000
1193,Cheryl,Taylor,tanyamosley@example.net,Jacobs LLC,COO,Professional Services,101-250,Sudan,Website Form,New,2025-02-28 21:43:37.745207,51.0,0,15000
1809,Stephen,Rodriguez,lauren98@example.org,Flores Ltd,Project Manager,Consulting,251-500,Slovenia,Content Download,Contacted,2025-02-28 22:00:50.745207,36.3,0,12000
393,Mark,Rogers,cramos@example.org,Porter-Meyers,CTO,Professional Services,251-500,Mongolia,Website Form,Contacted,2025-02-28 22:30:23.745207,40.2,0,18000
2123,Charles,Cook,arnoldgeorge@example.com,"Taylor, Smith and Velazquez",Project Manager,Technology,101-250,Venezuela,Webinar,Proposal Sent,2025-02-28 23:47:23.745207,59.7,0,18000
4897,Andrew,Phelps,ronald46@example.com,Blair-Warren,Director of IT,Marketing Agency,50-100,Mauritius,Website Form,Demo Scheduled,2025-03-01 01:55:04.745207,34.7,0,20000
770,Karen,Valdez,kathryn73@example.org,"Moses, Wagner and Cox",CTO,Consulting,101-250,Cuba,Trade Show,Contacted,2025-03-01 02:04:49.745207,87.2,0,15000
810,Randy,Burgess,reidtracy@example.org,Adams Inc,Project Manager,Manufacturing,50-100,Sri Lanka,Cold Outreach,Qualified,2025-03-01 02:49:31.745207,46.6,0,18000
2461,Jacob,Hill,nkim@example.net,Graham-James,Project Manager,Marketing Agency,251-500,Saint Vincent and the Grenadines,Webinar,Contacted,2025-03-01 03:35:50.745207,61.1,0,18000
458,Nancy,Baker,james92@example.com,White Group,VP Engineering,Marketing Agency,50-100,Maldives,Webinar,New,2025-03-01 04:24:43.745207,44.5,0,15000
4215,Katelyn,Day,jameslynn@example.org,Watkins-Perry,Project Manager,Manufacturing,101-250,Sweden,Content Download,Closed Lost,2025-03-01 07:56:29.745207,60.7,0,18000
1496,John,Jensen,gary97@example.net,Harvey Inc,VP Engineering,Marketing Agency,50-100,Indonesia,Website Form,Contacted,2025-03-01 09:59:26.745207,90.1,0,10000
2410,Penny,Baker,butlerjason@example.com,"Singh, Williams and Green",Project Manager,Marketing Agency,101-250,Dominica,Referral,Demo Scheduled,2025-03-01 10:28:29.745207,42.8,0,20000
4868,Timothy,Olson,gabrielle85@example.net,"Bond, Vance and Rios",CTO,Marketing Agency,50-100,Hungary,Website Form,New,2025-03-01 17:53:55.745207,59.5,0,20000
4308,Bruce,Garcia,josephgreen@example.org,Thompson-Bennett,Director of IT,Marketing Agency,101-250,Falkland Islands (Malvinas),Website Form,Proposal Sent,2025-03-01 19:22:53.745207,71.0,0,12000
4332,Mark,Rivera,ybrown@example.org,Marshall-Reed,Head of Operations,Marketing Agency,251-500,Ireland,Content Download,Contacted,2025-03-01 20:01:46.745207,42.7,0,10000
3215,Aaron,Ayers,martinezlauren@example.com,"Larsen, Long and Fuller",Director of IT,Professional Services,101-250,Chile,Content Download,New,2025-03-02 01:04:46.745207,71.0,0,15000
28,Theresa,James,dlewis@example.org,"Cook, Martin and Smith",Director of IT,Professional Services,251-500,Switzerland,Website Form,New,2025-03-02 02:30:27.745207,65.6,0,20000
4182,Jessica,Curry,masonmichael@example.org,Smith-Mcdowell,Project Manager,Marketing Agency,50-100,Mauritania,Content Download,Contacted,2025-03-02 03:03:10.745207,52.4,0,10000
3840,Robert,Sanders,danny91@example.com,"Howard, Lopez and Smith",CTO,Technology,101-250,Swaziland,Website Form,Qualified,2025-03-02 03:26:23.745207,55.3,0,15000
3210,Kevin,Pena,todom@example.org,Flores PLC,Project Manager,Technology,101-250,Liechtenstein,Website Form,New,2025-03-02 04:07:23.745207,66.8,0,12000
4211,Patrick,Robles,upreston@example.org,Brown-Johnson,Project Manager,Marketing Agency,251-500,Oman,Referral,Contacted,2025-03-02 04:24:18.745207,56.2,0,15000
3218,Tina,Duncan,micheal84@example.org,"Miller, Gonzalez and Gonzalez",VP Engineering,Marketing Agency,50-100,Japan,Webinar,Contacted,2025-03-02 04:57:25.745207,52.1,0,20000
994,Mark,Rangel,jessemorris@example.org,Martin PLC,CTO,Consulting,101-250,Bosnia and Herzegovina,Trade Show,New,2025-03-02 06:08:52.745207,49.8,0,18000
2530,Billy,Moran,jared66@example.net,"Collins, Wilkerson and King",Project Manager,Consulting,251-500,Brunei Darussalam,Website Form,Contacted,2025-03-02 06:44:00.745207,43.0,0,12000
509,Aaron,Walker,smithcharles@example.com,"Hall, Sanders and Horton",CTO,Marketing Agency,50-100,Somalia,Website Form,Contacted,2025-03-02 07:05:45.745207,60.7,0,18000
4591,Omar,Rivera,christophergibbs@example.org,"Ross, Morrison and Terry",CTO,Professional Services,251-500,Oman,Content Download,Qualified,2025-03-02 08:15:06.745207,50.8,0,10000
973,Brent,Parks,raven88@example.org,Hale-Potts,Head of Operations,Technology,101-250,Moldova,Content Download,Contacted,2025-03-02 09:10:20.745207,72.6,0,15000
3889,Mary,Harrington,karen21@example.org,"Miller, Payne and Wang",COO,Consulting,50-100,United States Virgin Islands,Webinar,Qualified,2025-03-02 10:30:30.745207,62.1,0,20000
3941,Holly,Coleman,kchang@example.net,Castillo Inc,COO,Technology,50-100,Afghanistan,Cold Outreach,Qualified,2025-03-02 10:57:13.745207,65.7,0,18000
282,Brittney,Aguilar,rparks@example.net,Sanford-Hall,Director of IT,Marketing Agency,50-100,Philippines,Trade Show,New,2025-03-02 11:19:25.745207,69.9,0,18000
3841,Tammy,Carpenter,andrewbrennan@example.com,"Crawford, Montgomery and Beltran",VP Engineering,Healthcare,101-250,Algeria,Website Form,Contacted,2025-03-02 12:10:21.745207,50.8,0,10000
1222,Danielle,Hall,onorman@example.com,Nunez PLC,Director of IT,Marketing Agency,50-100,Bolivia,Content Download,New,2025-03-02 12:26:42.745207,64.6,0,12000
4782,Deborah,Haas,middletonmelissa@example.com,Hunter Ltd,Project Manager,Marketing Agency,101-250,Jersey,Website Form,New,2025-03-02 14:07:51.745207,64.4,0,10000
3073,Andrea,Gill,dana53@example.net,Hoffman-Sutton,Director of IT,Consulting,50-100,Netherlands Antilles,Content Download,Demo Scheduled,2025-03-02 15:38:05.745207,63.0,0,12000
3579,Geoffrey,Johnson,cunninghamjoel@example.net,Villanueva-White,Director of IT,Marketing Agency,251-500,Antarctica (the territory South of 60 deg S),Website Form,New,2025-03-02 16:23:57.745207,47.8,0,15000
1027,Jennifer,Aguilar,kelsey60@example.net,"Hicks, George and Jackson",CTO,Manufacturing,50-100,Mozambique,Webinar,Demo Scheduled,2025-03-02 16:28:04.745207,60.6,0,18000
339,Amy,Perez,justin85@example.net,Miller-Santos,Director of IT,Professional Services,50-100,Reunion,Trade Show,Qualified,2025-03-02 17:11:00.745207,66.2,0,12000
3046,Heidi,Ayala,hannacraig@example.net,Powell LLC,COO,Professional Services,101-250,Saint Vincent and the Grenadines,Webinar,Qualified,2025-03-02 18:17:39.745207,29.3,0,15000
2881,Erin,Blankenship,martinezjerry@example.org,"Baxter, Herring and Morris",CTO,Consulting,50-100,Czech Republic,Website Form,Contacted,2025-03-02 23:31:50.745207,26.4,0,12000
1031,Adam,Holmes,lmarsh@example.com,Bennett Inc,Director of IT,Healthcare,101-250,Svalbard & Jan Mayen Islands,Referral,Demo Scheduled,2025-03-03 00:27:16.745207,56.1,0,18000
2137,Katherine,Phillips,joseph40@example.org,"Stout, Vang and Young",Head of Operations,Technology,50-100,Congo,Content Download,Qualified,2025-03-03 00:37:54.745207,61.5,0,15000
1750,David,Schultz,whitecheryl@example.net,"Allen, Adams and Benitez",VP Engineering,Consulting,50-100,Algeria,Webinar,Qualified,2025-03-03 02:12:51.745207,75.0,0,18000
4006,Kristen,Cruz,andrea59@example.com,Spears LLC,VP Engineering,Professional Services,251-500,British Virgin Islands,Content Download,Contacted,2025-03-03 05:22:11.745207,68.9,0,15000
3119,Michael,Stevens,nicole92@example.org,"Davis, Wilson and Kelley",CTO,Healthcare,101-250,Barbados,Website Form,Proposal Sent,2025-03-03 09:48:21.745207,75.7,0,15000
4475,Kevin,Ramos,hannah37@example.com,Cunningham-Curtis,CTO,Healthcare,101-250,Romania,Website Form,Contacted,2025-03-03 11:46:56.745207,72.7,0,18000
1580,George,Foster,qarmstrong@example.org,Jackson-Chang,Head of Operations,Marketing Agency,101-250,Germany,Webinar,Qualified,2025-03-03 13:57:53.745207,47.8,0,12000
2658,Cheryl,Wallace,jonathanvasquez@example.com,Leonard-Baker,COO,Consulting,251-500,United Arab Emirates,Referral,Closed Lost,2025-03-03 17:44:14.745207,73.4,0,15000
3520,Alex,Anderson,elee@example.net,"Weiss, Joyce and Hughes",Director of IT,Professional Services,50-100,Greenland,Website Form,Qualified,2025-03-03 18:47:19.745207,26.7,0,20000
4773,Stacy,Kaiser,josesanford@example.com,Johnson-White,COO,Manufacturing,251-500,Kuwait,Website Form,Qualified,2025-03-04 03:26:51.745207,69.7,0,12000
3139,Ryan,Thomas,angela76@example.com,Jones Group,CTO,Manufacturing,251-500,Nigeria,Cold Outreach,New,2025-03-04 05:30:22.745207,67.1,0,20000
4966,Molly,Bell,lori91@example.com,Stone-Aguilar,Project Manager,Manufacturing,251-500,Costa Rica,Content Download,Closed Lost,2025-03-04 09:32:15.745207,56.5,0,15000
3957,Jonathan,Knight,christinecoleman@example.net,Perez-Johnson,COO,Consulting,101-250,Isle of Man,Trade Show,Contacted,2025-03-04 13:34:00.745207,58.6,0,18000
807,Dana,Holmes,lucaskelly@example.org,Larson PLC,Project Manager,Marketing Agency,101-250,Turkey,Website Form,New,2025-03-04 13:59:04.745207,63.3,0,18000
2248,Jonathan,Brock,samanthachristian@example.net,Franklin-Cox,CTO,Marketing Agency,251-500,Bermuda,Webinar,Qualified,2025-03-04 14:48:47.745207,40.0,0,10000
2823,Carol,Bernard,fosterjeremy@example.net,Diaz LLC,Head of Operations,Marketing Agency,101-250,Saint Vincent and the Grenadines,Website Form,New,2025-03-04 18:04:10.745207,59.3,0,20000
4447,Douglas,Herrera,andrew17@example.com,Brown Ltd,VP Engineering,Technology,50-100,Guyana,Referral,Qualified,2025-03-04 18:26:48.745207,46.8,0,12000
4291,Austin,Johnson,gmorrow@example.org,Johnson and Sons,COO,Technology,101-250,Saudi Arabia,Website Form,Negotiation,2025-03-04 18:27:24.745207,67.6,0,10000
3846,Carla,Gilbert,hurleylauren@example.com,"Bennett, Mclaughlin and Clark",CTO,Technology,101-250,Indonesia,Webinar,Qualified,2025-03-04 19:18:25.745207,72.4,0,12000
3625,Nicholas,Robinson,amccullough@example.com,Lee-Nelson,Director of IT,Technology,101-250,Chad,Content Download,Proposal Sent,2025-03-04 19:57:27.745207,88.5,0,18000
3048,Gregory,Jones,salazarsamantha@example.net,Kim-Knox,Director of IT,Professional Services,50-100,Papua New Guinea,Webinar,Contacted,2025-03-04 21:21:18.745207,55.0,0,10000
4727,Angela,Dawson,colleenbradley@example.com,"Walker, Ford and Diaz",Director of IT,Healthcare,251-500,Yemen,Webinar,Qualified,2025-03-04 22:31:18.745207,63.2,0,20000
157,Tina,Lam,johnjimenez@example.com,"Hayes, Gonzalez and Lee",Project Manager,Professional Services,50-100,Guinea-Bissau,Cold Outreach,New,2025-03-05 01:33:31.745207,88.0,0,18000
214,Emily,Lee,melissamoss@example.com,Ortiz Inc,Director of IT,Professional Services,251-500,Argentina,Referral,Qualified,2025-03-05 02:44:18.745207,69.8,0,12000
